model,K,num_latent_factors,num_threads,num_bins,batch_size,num_clusters,sample_percentage,num_iters,parse_time,cluster_time,index_time,algo_time,comp_time
sigmod-deadline-kdd-50,5,50,1,10,256,512,10,3,38.4597,3.52894,2.65578,2132.36,2138.55
sigmod-deadline-kdd-50,50,50,1,10,256,256,10,3,37.4238,1.88642,1.17847,3518.61,3521.68
sigmod-deadline-kdd-50,50,50,1,3,256,1024,10,3,37.3845,6.3655,3.78171,3966.21,3976.36
sigmod-deadline-kdd-50,1,50,1,10,256,256,10,3,37.4821,1.87361,1.10896,1449.16,1452.15
sigmod-deadline-kdd-50,10,50,1,5,256,256,10,3,37.4513,1.89818,1.10411,2469.44,2472.44
sigmod-deadline-kdd-50,5,50,1,5,256,128,10,3,38.1132,1.14394,0.927714,2303.46,2305.53
sigmod-deadline-kdd-50,50,50,1,3,256,512,10,3,38.3113,3.45482,2.02718,4020.35,4025.83
sigmod-deadline-kdd-50,1,50,1,5,256,128,10,3,37.321,1.10344,0.718189,1493.86,1495.68
sigmod-deadline-kdd-50,50,50,1,5,256,512,10,3,38.3356,3.45822,1.98776,3673.06,3678.5
sigmod-deadline-kdd-50,50,50,1,1,256,1024,10,3,37.228,6.34622,3.72233,4294.53,4304.6
sigmod-deadline-kdd-50,1,50,1,1,256,2048,10,3,37.2924,12.2379,7.25379,1704.43,1723.92
sigmod-deadline-kdd-50,10,50,1,3,256,256,10,3,37.5853,1.75803,1.36166,2774.6,2777.72
sigmod-deadline-kdd-50,5,50,1,5,256,64,10,3,37.7023,0.736766,0.591333,2596.55,2597.88
sigmod-deadline-kdd-50,1,50,1,3,256,512,10,3,37.3418,3.4135,1.97727,1577.72,1583.11
sigmod-deadline-kdd-50,10,50,1,5,256,64,10,3,37.4545,0.72617,0.487542,2590.06,2591.28
sigmod-deadline-kdd-50,5,50,1,5,256,256,10,3,38.4571,1.86533,1.5297,2247.44,2250.84
sigmod-deadline-kdd-50,1,50,1,1,256,256,10,3,38.0511,1.88674,1.10697,1929.26,1932.25
sigmod-deadline-kdd-50,10,50,1,1,256,128,10,3,38.6579,1.14314,0.736758,3316.78,3318.66
sigmod-deadline-kdd-50,5,50,1,3,256,64,10,3,37.4908,0.712383,0.581095,2508.2,2509.49
sigmod-deadline-kdd-50,5,50,1,3,256,512,10,3,37.4176,3.4082,2.75915,2309.17,2315.34
sigmod-deadline-kdd-50,10,50,1,5,256,1024,10,3,37.2383,6.35741,3.72471,2478.65,2488.73
sigmod-deadline-kdd-50,5,50,1,1,256,1024,10,3,37.4384,6.40606,5.30615,2523.93,2535.64
sigmod-deadline-kdd-50,10,50,1,1,256,1024,10,3,38.6886,6.61815,5.17985,2983.89,2995.69
sigmod-deadline-kdd-50,5,50,1,3,256,256,10,3,38.0227,1.90358,1.51119,2345.78,2349.2
sigmod-deadline-kdd-50,1,50,1,5,256,2048,10,3,38.1244,12.2566,7.20395,1611.47,1630.93
sigmod-deadline-kdd-50,50,50,1,5,256,128,10,3,38.6052,1.13513,0.723782,3754.77,3756.63
sigmod-deadline-kdd-50,5,50,1,1,256,256,10,3,37.8426,1.8895,1.5113,2748.76,2752.16
sigmod-deadline-kdd-50,5,50,1,10,256,64,10,3,39.1567,0.718043,0.491663,2256.39,2257.6
sigmod-deadline-kdd-50,1,50,1,5,256,512,10,3,37.3149,3.4112,1.97693,1451.17,1456.55
sigmod-deadline-kdd-50,50,50,1,10,256,512,10,3,37.623,3.41312,1.97827,3530.76,3536.15
sigmod-deadline-kdd-50,1,50,1,5,256,256,10,3,37.3362,1.88847,1.11894,1463.18,1466.19
sigmod-deadline-kdd-50,5,50,1,3,256,128,10,3,37.3993,1.129,0.9339,2421.27,2423.33
sigmod-deadline-kdd-50,10,50,1,1,256,64,10,3,38.6181,0.739036,0.49222,3423.36,3424.59
sigmod-deadline-kdd-50,1,50,1,10,256,64,10,3,37.4104,0.763699,0.496309,1519.35,1520.61
sigmod-deadline-kdd-50,10,50,1,3,256,128,10,3,37.4704,1.11731,0.762366,2852.66,2854.54
sigmod-deadline-kdd-50,50,50,1,5,256,2048,10,3,38.2839,12.4547,7.25543,3826.69,3846.4
sigmod-deadline-kdd-50,50,50,1,5,256,256,10,3,37.3298,1.86625,1.1047,3687.61,3690.58
sigmod-deadline-kdd-50,1,50,1,3,256,2048,10,3,37.404,12.2905,7.21691,1603.5,1623.01
sigmod-deadline-kdd-50,1,50,1,10,256,2048,10,3,37.3523,12.2535,7.1982,1865.73,1885.18
sigmod-deadline-kdd-50,5,50,1,5,256,2048,10,3,38.6826,12.6158,10.5041,2345.55,2368.67
sigmod-deadline-kdd-50,10,50,1,3,256,2048,10,3,37.5709,12.179,10.1658,2722.12,2744.47
sigmod-deadline-kdd-50,10,50,1,10,256,64,10,3,37.3542,0.735402,0.491916,2485.7,2486.93
sigmod-deadline-kdd-50,10,50,1,10,256,128,10,3,37.2795,1.13706,0.720589,2434.06,2435.91
sigmod-deadline-kdd-50,10,50,1,1,256,512,10,3,38.6602,3.50013,2.55621,3141.18,3147.24
sigmod-deadline-kdd-50,1,50,1,5,256,1024,10,3,37.5438,6.34779,3.72119,1490.49,1500.56
sigmod-deadline-kdd-50,50,50,1,1,256,256,10,3,37.4053,1.86533,1.09583,4514.02,4516.98
sigmod-deadline-kdd-50,10,50,1,1,256,256,10,3,38.8055,1.89692,1.40974,3210.05,3213.35
sigmod-deadline-kdd-50,10,50,1,5,256,128,10,3,37.4941,1.05711,0.67011,2526.23,2527.95
sigmod-deadline-kdd-50,5,50,1,1,256,128,10,3,38.3741,1.13643,0.904031,2870.95,2872.99
sigmod-deadline-kdd-50,5,50,1,1,256,64,10,3,38.76,0.734687,0.591543,2998.33,2999.66
sigmod-deadline-kdd-50,10,50,1,5,256,2048,10,3,37.3361,12.2513,7.20587,2606.45,2625.91
sigmod-deadline-kdd-50,5,50,1,1,256,2048,10,3,37.7116,12.4082,10.0011,2439.99,2462.4
sigmod-deadline-kdd-50,1,50,1,1,256,64,10,3,37.3739,0.734919,0.484293,2079.46,2080.68
sigmod-deadline-kdd-50,1,50,1,10,256,512,10,3,37.383,3.41593,1.98487,1483.96,1489.36
sigmod-deadline-kdd-50,10,50,1,10,256,256,10,3,37.2281,1.87602,1.11147,2394.84,2397.83
sigmod-deadline-kdd-50,10,50,1,1,256,2048,10,3,38.6127,12.6803,10.3877,2962.93,2986
sigmod-deadline-kdd-50,10,50,1,3,256,512,10,3,37.5208,3.41572,2.5874,2702.42,2708.42
sigmod-deadline-kdd-50,1,50,1,3,256,128,10,3,37.4722,1.13531,0.72016,1651.3,1653.16
sigmod-deadline-kdd-50,5,50,1,10,256,2048,10,3,38.8274,12.6189,10.3086,2540.24,2563.17
sigmod-deadline-kdd-50,5,50,1,3,256,2048,10,3,38.025,12.4243,10.3608,2304.3,2327.08
sigmod-deadline-kdd-50,1,50,1,3,256,256,10,3,37.4464,1.84875,1.10526,1613.33,1616.28
