model,K,num_latent_factors,num_threads,num_bins,batch_size,num_clusters,sample_percentage,num_iters,parse_time,cluster_time,index_time,algo_time,comp_time
nomad-R2-10-reg-1,10,10,1,1,4096,2048,10,3,6.50671,42.464,1.53194,25.2007,69.1967
nomad-R2-10-reg-1,10,10,1,1,4096,8,10,3,6.49775,0.343874,0.133418,26.6544,27.1317
nomad-R2-10-reg-1,5,10,1,1,4096,1024,10,3,6.48716,21.374,0.823167,27.1242,49.3213
nomad-R2-10-reg-1,5,10,1,1,4096,2048,10,3,7.84751,42.4644,1.52661,24.5923,68.5833
nomad-R2-10-reg-1,5,10,1,1,4096,8,10,3,6.47915,0.341724,0.131271,25.8423,26.3152
nomad-R2-10-reg-1,50,10,1,1,4096,1024,10,3,6.49597,21.38,0.831063,32.0098,54.2209
nomad-R2-10-reg-1,50,10,1,1,4096,2048,10,3,6.50687,42.4455,1.48812,29.0022,72.9359
nomad-R2-10-reg-1,50,10,1,1,4096,8,10,3,6.49998,0.345074,0.136159,33.1934,33.6747
nomad-R2-100-reg-0.0001,1,100,1,1,4096,8,10,3,71.0578,2.12996,1.05101,86.7308,89.9117
nomad-R2-100-reg-0.0001,10,100,1,1,4096,8,10,3,68.1657,2.17408,1.03763,139.682,142.894
nomad-R2-100-reg-0.0001,5,100,1,1,4096,8,10,3,68.0733,2.19426,1.15243,104.782,108.129
nomad-R2-100-reg-0.0001,50,100,1,1,4096,8,10,3,68.1648,2.14486,0.80116,329.185,332.131
nomad-R2-100-reg-0.001,1,100,1,1,4096,8,10,3,68.1533,2.12401,0.797903,56.1276,59.0496
nomad-R2-100-reg-0.001,1,100,1,1,4096,8,10,3,68.233,2.12665,0.809577,55.8513,58.7875
nomad-R2-100-reg-0.001,10,100,1,1,4096,8,10,3,68.3922,2.12695,0.797383,57.3374,60.2617
nomad-R2-100-reg-0.001,10,100,1,1,4096,8,10,3,68.5858,2.12355,0.798146,56.5657,59.4874
nomad-R2-100-reg-0.001,5,100,1,1,4096,8,10,3,68.2571,2.1802,1.24728,65.4439,68.8714
nomad-R2-100-reg-0.001,5,100,1,1,4096,8,10,3,68.6408,2.20856,1.42495,69.0471,72.6806
nomad-R2-100-reg-0.001,50,100,1,1,4096,8,10,3,68.2538,2.12627,0.802215,63.5438,66.4723
nomad-R2-100-reg-0.001,50,100,1,1,4096,8,10,3,68.503,2.1988,1.42345,77.1571,80.7794
nomad-R2-100-reg-0.01,1,100,1,1,4096,1024,10,3,68.3608,191.625,2.44596,68.0231,262.094
nomad-R2-100-reg-0.01,1,100,1,1,4096,2048,10,3,68.1794,384.373,3.72965,66.9495,455.052
nomad-R2-100-reg-0.01,1,100,1,1,4096,8,10,3,68.4501,2.19943,1.35899,67.8889,71.4473
nomad-R2-100-reg-0.01,10,100,1,1,4096,1024,10,3,68.21,191.385,2.43721,69.6492,263.471
nomad-R2-100-reg-0.01,10,100,1,1,4096,2048,10,3,68.3573,383.668,3.75635,67.4433,454.867
nomad-R2-100-reg-0.01,10,100,1,1,4096,8,10,3,68.9829,2.20927,1.24716,68.9933,72.4498
nomad-R2-100-reg-0.01,5,100,1,1,4096,1024,10,3,68.1775,191.683,2.63942,68.7535,263.076
nomad-R2-100-reg-0.01,5,100,1,1,4096,2048,10,3,68.1845,381.824,3.72926,66.2552,451.808
nomad-R2-100-reg-0.01,5,100,1,1,4096,8,10,3,69.9205,2.20668,1.26238,67.9069,71.376
nomad-R2-100-reg-0.01,50,100,1,1,4096,1024,10,3,68.4509,191.44,2.48834,76.9898,270.918
nomad-R2-100-reg-0.01,50,100,1,1,4096,2048,10,3,68.2633,381.827,3.74162,73.9127,459.481
nomad-R2-100-reg-0.01,50,100,1,1,4096,8,10,3,68.1958,2.20416,1.27138,76.005,79.4806
nomad-R2-100-reg-0.1,1,100,1,1,4096,8,10,3,67.5182,2.11901,0.79642,55.9782,58.8936
nomad-R2-100-reg-0.1,10,100,1,1,4096,8,10,3,67.8087,2.19319,0.79684,56.892,59.882
nomad-R2-100-reg-0.1,5,100,1,1,4096,8,10,3,67.6199,2.11836,0.791022,56.4678,59.3772
nomad-R2-100-reg-0.1,50,100,1,1,4096,8,10,3,67.6194,2.11736,0.790675,62.9067,65.8147
nomad-R2-100-reg-1,1,100,1,1,4096,8,10,3,79.1048,2.19714,1.29047,70.2747,73.7623
nomad-R2-100-reg-1,10,100,1,1,4096,8,10,3,68.0824,2.19279,1.21463,74.5881,77.9955
nomad-R2-100-reg-1,5,100,1,1,4096,8,10,3,67.7581,2.20134,1.19721,72.9473,76.3459
nomad-R2-100-reg-1,50,100,1,1,4096,8,10,3,67.611,2.11648,0.78633,76.7051,79.6079
nomad-R2-25-reg-0.0001,1,25,1,1,4096,1024,10,3,16.506,49.7244,0.979018,149.517,200.221
nomad-R2-25-reg-0.0001,1,25,1,1,4096,2048,10,3,16.514,99.0796,1.57322,148.45,249.103
nomad-R2-25-reg-0.0001,1,25,1,1,4096,8,10,3,16.5214,0.645202,0.261064,143.211,144.117
nomad-R2-25-reg-0.0001,10,25,1,1,4096,1024,10,3,16.5224,49.83,0.914511,208.223,258.968
nomad-R2-25-reg-0.0001,10,25,1,1,4096,8,10,3,16.4806,0.65617,0.254023,200.9,201.81
nomad-R2-25-reg-0.0001,5,25,1,1,4096,1024,10,3,16.5076,49.836,0.981274,183.496,234.313
nomad-R2-25-reg-0.0001,5,25,1,1,4096,2048,10,3,16.7802,99.5667,1.70308,185.257,286.527
nomad-R2-25-reg-0.0001,5,25,1,1,4096,8,10,3,19.8106,0.65506,0.264478,175.723,176.643
nomad-R2-25-reg-0.0001,50,25,1,1,4096,8,10,3,16.5216,0.641021,0.254867,309.551,310.447
nomad-R2-25-reg-0.001,1,25,1,1,4096,8,10,3,16.5589,0.635287,0.254364,170.666,171.556
nomad-R2-25-reg-0.001,1,25,1,1,4096,8,10,3,16.5758,0.65172,0.374183,181.341,182.366
nomad-R2-25-reg-0.001,10,25,1,1,4096,8,10,3,16.5255,0.647721,0.262476,238.55,239.46
nomad-R2-25-reg-0.001,10,25,1,1,4096,8,10,3,16.5392,0.652763,0.253389,238.614,239.52
nomad-R2-25-reg-0.001,5,25,1,1,4096,8,10,3,16.5197,0.646846,0.250858,210.717,211.615
nomad-R2-25-reg-0.001,5,25,1,1,4096,8,10,3,16.5433,0.669701,0.408419,217.912,218.99
nomad-R2-25-reg-0.001,50,25,1,1,4096,8,10,3,16.5286,0.652891,0.253942,366.272,367.179
nomad-R2-25-reg-0.001,50,25,1,1,4096,8,10,3,16.5298,0.646791,0.258038,366.024,366.929
nomad-R2-25-reg-0.01,1,25,1,1,4096,1024,10,3,16.4236,49.7512,0.930317,78.3814,129.063
nomad-R2-25-reg-0.01,1,25,1,1,4096,2048,10,3,19.8257,99.0273,1.71211,76.7099,177.449
nomad-R2-25-reg-0.01,1,25,1,1,4096,8,10,3,16.4086,0.650531,0.252513,67.8622,68.7652
nomad-R2-25-reg-0.01,10,25,1,1,4096,1024,10,3,16.4094,49.7563,0.995491,119.701,170.452
nomad-R2-25-reg-0.01,10,25,1,1,4096,2048,10,3,16.6947,99.0623,1.71723,119.806,220.585
nomad-R2-25-reg-0.01,10,25,1,1,4096,8,10,3,16.4334,0.645142,0.25858,105.796,106.7
nomad-R2-25-reg-0.01,5,25,1,1,4096,1024,10,3,16.4535,49.739,0.921053,101.324,151.984
nomad-R2-25-reg-0.01,5,25,1,1,4096,2048,10,3,16.4141,99.2995,1.71419,101.523,202.537
nomad-R2-25-reg-0.01,5,25,1,1,4096,8,10,3,16.4118,0.652642,0.264377,90.6403,91.5573
nomad-R2-25-reg-0.01,50,25,1,1,4096,1024,10,3,16.4153,49.7952,0.926096,220.496,271.217
nomad-R2-25-reg-0.01,50,25,1,1,4096,2048,10,3,16.4069,99.3025,1.57281,224.386,325.261
nomad-R2-25-reg-0.01,50,25,1,1,4096,8,10,3,16.4407,0.644124,0.265092,206.015,206.925
nomad-R2-25-reg-0.1,1,25,1,1,4096,1024,10,3,16.1882,49.872,0.92195,29.9826,80.7765
nomad-R2-25-reg-0.1,1,25,1,1,4096,2048,10,3,16.2124,99.1602,1.59244,23.6358,124.388
nomad-R2-25-reg-0.1,1,25,1,1,4096,8,10,3,16.22,0.637478,0.240815,31.9384,32.8167
nomad-R2-25-reg-0.1,10,25,1,1,4096,1024,10,3,16.2127,49.7706,0.921032,30.973,81.6646
nomad-R2-25-reg-0.1,10,25,1,1,4096,2048,10,3,16.1974,99.0613,1.70222,24.8119,125.575
nomad-R2-25-reg-0.1,10,25,1,1,4096,8,10,3,16.1957,0.64128,0.239061,29.1921,30.0724
nomad-R2-25-reg-0.1,5,25,1,1,4096,1024,10,3,16.1956,49.7029,0.985341,30.8853,81.5735
nomad-R2-25-reg-0.1,5,25,1,1,4096,2048,10,3,16.2167,99.194,1.60104,24.2238,125.019
nomad-R2-25-reg-0.1,5,25,1,1,4096,8,10,3,16.2016,0.633703,0.239242,28.578,29.451
nomad-R2-25-reg-0.1,50,25,1,1,4096,1024,10,3,16.1961,49.7431,0.989158,37.9439,88.6761
nomad-R2-25-reg-0.1,50,25,1,1,4096,2048,10,3,16.1789,99.021,1.58257,31.503,132.107
nomad-R2-25-reg-0.1,50,25,1,1,4096,8,10,3,16.1988,0.637161,0.24642,35.5114,36.395
nomad-R2-25-reg-1,1,25,1,1,4096,1024,10,3,19.5998,49.85,0.973167,30.0204,80.8436
nomad-R2-25-reg-1,1,25,1,1,4096,2048,10,3,16.1885,99.1491,1.70867,24.3465,125.204
nomad-R2-25-reg-1,1,25,1,1,4096,8,10,3,16.2024,0.635003,0.23093,29.5879,30.4538
nomad-R2-25-reg-1,10,25,1,1,4096,1024,10,3,16.2095,49.8235,0.971465,31.524,82.319
nomad-R2-25-reg-1,10,25,1,1,4096,2048,10,3,16.1625,99.1005,1.69338,25.5657,126.36
nomad-R2-25-reg-1,10,25,1,1,4096,8,10,3,16.2691,0.643732,0.234086,29.4943,30.3721
nomad-R2-25-reg-1,5,25,1,1,4096,1024,10,3,16.207,49.8271,0.990697,31.2497,82.0675
nomad-R2-25-reg-1,5,25,1,1,4096,2048,10,3,16.2097,99.1418,1.71278,24.7289,125.583
nomad-R2-25-reg-1,5,25,1,1,4096,8,10,3,16.2249,0.631206,0.238305,32.5325,33.402
nomad-R2-25-reg-1,50,25,1,1,4096,1024,10,3,16.1944,49.6859,0.965837,34.9498,85.6015
nomad-R2-25-reg-1,50,25,1,1,4096,2048,10,3,16.1901,99.1692,1.69392,29.5148,130.378
nomad-R2-25-reg-1,50,25,1,1,4096,8,10,3,16.2088,0.630186,0.230945,34.403,35.2641
nomad-R2-50-reg-0.0001,1,50,1,1,4096,8,10,3,33.4057,1.1228,0.453935,189.173,190.75
nomad-R2-50-reg-0.0001,10,50,1,1,4096,8,10,3,33.5511,1.15258,0.772552,257.855,259.78
nomad-R2-50-reg-0.0001,5,50,1,1,4096,8,10,3,33.5638,1.12082,0.44464,218.315,219.88
nomad-R2-50-reg-0.0001,50,50,1,1,4096,8,10,3,34.5834,1.15349,0.750747,392.846,394.751
nomad-R2-50-reg-0.001,1,50,1,1,4096,8,10,3,33.3491,1.1241,0.452792,192.379,193.956
nomad-R2-50-reg-0.001,1,50,1,1,4096,8,10,3,33.4963,1.15431,0.742509,195.982,197.879
nomad-R2-50-reg-0.001,10,50,1,1,4096,8,10,3,33.3613,1.12472,0.447415,234.467,236.039
nomad-R2-50-reg-0.001,10,50,1,1,4096,8,10,3,33.377,1.12106,0.45609,233.381,234.958
nomad-R2-50-reg-0.001,5,50,1,1,4096,8,10,3,33.3862,1.13573,0.44871,217.447,219.031
nomad-R2-50-reg-0.001,5,50,1,1,4096,8,10,3,33.4165,1.1582,0.743711,216.242,218.144
nomad-R2-50-reg-0.001,50,50,1,1,4096,8,10,3,33.4003,1.15762,0.755984,393.159,395.072
nomad-R2-50-reg-0.001,50,50,1,1,4096,8,10,3,34.0053,1.16455,0.74659,390.872,392.783
nomad-R2-50-reg-0.01,1,50,1,1,4096,8,10,3,33.2583,1.15172,0.746805,70.1268,72.0253
nomad-R2-50-reg-0.01,10,50,1,1,4096,8,10,3,33.1199,1.11822,0.44361,85.1635,86.7254
nomad-R2-50-reg-0.01,5,50,1,1,4096,8,10,3,33.0896,1.12429,0.449251,69.1721,70.7456
nomad-R2-50-reg-0.01,50,50,1,1,4096,8,10,3,33.1238,1.1242,0.442182,204.914,206.48
nomad-R2-50-reg-0.1,1,50,1,1,4096,2048,10,3,32.5092,192.92,1.96393,46.0055,240.89
nomad-R2-50-reg-0.1,1,50,1,1,4096,8,10,3,33.1824,1.1574,0.638264,48.6608,50.4565
nomad-R2-50-reg-0.1,10,50,1,1,4096,8,10,3,33.4614,1.19478,0.68519,50.8618,52.7417
nomad-R2-50-reg-0.1,5,50,1,1,4096,1024,10,3,32.4988,96.8433,1.27792,42.1549,140.276
nomad-R2-50-reg-0.1,5,50,1,1,4096,8,10,3,33.0023,1.18462,0.715969,50.4327,52.3332
nomad-R2-50-reg-0.1,50,50,1,1,4096,8,10,3,32.5511,1.14365,0.634326,56.2011,57.9791
nomad-R2-50-reg-1,1,50,1,1,4096,1024,10,3,32.5667,97.0408,1.26434,42.1205,140.426
nomad-R2-50-reg-1,1,50,1,1,4096,2048,10,3,32.7362,193.488,1.95717,46.8704,242.316
nomad-R2-50-reg-1,1,50,1,1,4096,8,10,3,32.5042,1.11144,0.426803,38.2536,39.7918
nomad-R2-50-reg-1,10,50,1,1,4096,1024,10,3,32.5181,96.854,1.26296,42.7454,140.862
nomad-R2-50-reg-1,10,50,1,1,4096,2048,10,3,32.5205,193.118,1.95229,49.2938,244.364
nomad-R2-50-reg-1,10,50,1,1,4096,8,10,3,32.4978,1.11244,0.414683,38.7763,40.3034
nomad-R2-50-reg-1,5,50,1,1,4096,1024,10,3,32.5161,96.9863,1.27785,42.9642,141.228
nomad-R2-50-reg-1,5,50,1,1,4096,2048,10,3,32.7191,193.16,1.95836,48.0092,243.127
nomad-R2-50-reg-1,5,50,1,1,4096,8,10,3,32.5043,1.11306,0.410623,38.4948,40.0185
nomad-R2-50-reg-1,50,50,1,1,4096,8,10,3,32.4865,1.10952,0.412043,42.5036,44.0252
