model,K,num_latent_factors,num_threads,num_bins,batch_size,num_clusters,sample_percentage,num_iters,parse_time,cluster_time,index_time,algo_time,comp_time
lemp-paper-Netflix-noav-100,5,100,1,1,256,1,10,3,26.1731,0.198924,0.184301,186.564,186.947
lemp-paper-Netflix-noav-100,5,100,1,1,256,1024,10,3,26.3822,34.5393,0.385093,186.536,221.461
lemp-paper-Netflix-noav-100,5,100,1,1,256,128,10,3,26.3892,4.39748,0.245206,186.139,190.781
lemp-paper-Netflix-noav-100,5,100,1,1,256,2048,10,3,26.1687,68.7651,0.525933,187.295,256.586
lemp-paper-Netflix-noav-100,5,100,1,1,256,256,10,3,26.2906,8.73051,0.264408,185.915,194.91
lemp-paper-Netflix-noav-100,5,100,1,1,256,4096,10,3,26.1441,137.338,0.786558,188.431,326.556
lemp-paper-Netflix-noav-100,5,100,1,1,256,512,10,3,26.2771,17.3046,0.310114,186.233,203.848
lemp-paper-Netflix-noav-100,5,100,1,1,256,64,10,3,26.3951,2.29046,0.231525,185.532,188.054
lemp-paper-Netflix-noav-100,5,100,1,1,256,8,10,3,26.2443,0.440189,0.214135,185.584,186.238
lemp-paper-Netflix-noav-100,5,100,1,1,4096,1,10,3,26.309,0.194854,0.184682,80.0353,80.4148
lemp-paper-Netflix-noav-100,5,100,1,1,4096,1024,10,3,26.3362,34.4412,0.383002,150.58,185.405
lemp-paper-Netflix-noav-100,5,100,1,1,4096,128,10,3,26.3177,4.40967,0.243687,111.584,116.238
lemp-paper-Netflix-noav-100,5,100,1,1,4096,2048,10,3,26.3418,68.522,0.527064,159.498,228.547
lemp-paper-Netflix-noav-100,5,100,1,1,4096,256,10,3,26.8485,8.98276,0.268464,126.18,135.431
lemp-paper-Netflix-noav-100,5,100,1,1,4096,4096,10,3,26.7953,138.495,0.814454,166.753,306.063
lemp-paper-Netflix-noav-100,5,100,1,1,4096,512,10,3,26.2189,17.3113,0.309058,141.335,158.955
lemp-paper-Netflix-noav-100,5,100,1,1,4096,64,10,3,26.3065,2.28612,0.231691,97.8697,100.387
lemp-paper-Netflix-noav-100,5,100,1,1,4096,8,10,3,27.189,0.449359,0.218211,83.4109,84.0784
lemp-paper-Netflix-noav-100,5,100,1,1,512,1,10,3,26.1475,0.194652,0.177993,148.873,149.246
lemp-paper-Netflix-noav-100,5,100,1,1,512,1024,10,3,26.1334,33.9287,0.377297,189.112,223.418
lemp-paper-Netflix-noav-100,5,100,1,1,512,128,10,3,26.2227,4.39573,0.239516,187.525,192.16
lemp-paper-Netflix-noav-100,5,100,1,1,512,2048,10,3,26.3647,68.7272,0.532272,190.001,259.26
lemp-paper-Netflix-noav-100,5,100,1,1,512,256,10,3,26.2887,8.70555,0.266733,188.64,197.613
lemp-paper-Netflix-noav-100,5,100,1,1,512,4096,10,3,26.2162,137.24,0.809282,191.412,329.462
lemp-paper-Netflix-noav-100,5,100,1,1,512,512,10,3,27.0143,17.3745,0.309435,188.908,206.592
lemp-paper-Netflix-noav-100,5,100,1,1,512,64,10,3,26.1858,2.2883,0.229911,187.419,189.937
lemp-paper-Netflix-noav-100,5,100,1,1,512,8,10,3,26.4702,0.44159,0.217499,183.442,184.101
lemp-paper-Netflix-noav-100,50,100,1,1,1024,1,10,3,26.9734,0.198196,0.185252,100.587,100.97
lemp-paper-Netflix-noav-100,50,100,1,1,1024,1024,10,3,26.4805,34.7937,0.381209,218.873,254.048
lemp-paper-Netflix-noav-100,50,100,1,1,1024,128,10,3,26.423,4.42029,0.241513,203.561,208.223
lemp-paper-Netflix-noav-100,50,100,1,1,1024,2048,10,3,26.9552,70.4931,0.523916,224.603,295.62
lemp-paper-Netflix-noav-100,50,100,1,1,1024,256,10,3,26.2311,8.62601,0.264213,209.916,218.806
lemp-paper-Netflix-noav-100,50,100,1,1,1024,4096,10,3,26.1847,137.106,0.80971,224.458,362.374
