model,K,num_latent_factors,num_threads,num_bins,batch_size,num_clusters,sample_percentage,num_iters,parse_time,cluster_time,index_time,algo_time,comp_time
pb-new-Netflix-10,10,10,1,3,256,256,10,3,3.67039,0.646508,0.0778504,11.8115,12.5359
pb-new-Netflix-10,50,10,1,10,256,256,10,3,3.59031,0.560297,0.0537902,19.3188,19.9329
pb-new-Netflix-10,1,10,1,10,256,4096,10,3,3.66797,9.2376,0.367912,17.9453,27.5509
pb-new-Netflix-10,5,10,1,10,256,1024,10,3,3.59148,2.20015,0.117855,11.0159,13.3339
pb-new-Netflix-10,1,10,1,3,256,1024,10,3,3.59483,2.21005,0.110754,5.96806,8.28886
pb-new-Netflix-10,10,10,1,3,256,1024,10,3,3.59963,2.1899,0.123382,10.4335,12.7468
pb-new-Netflix-10,1,10,1,5,256,128,10,3,3.60054,0.382517,0.068345,6.38094,6.8318
pb-new-Netflix-10,1,10,1,3,256,128,10,3,3.6705,0.296754,0.0658351,7.07248,7.43507
pb-new-Netflix-10,1,10,1,3,256,512,10,3,3.67052,1.08545,0.106647,6.26838,7.46047
pb-new-Netflix-10,5,10,1,5,256,512,10,3,3.66537,1.18142,0.111557,8.96332,10.2563
pb-new-Netflix-10,50,10,1,5,256,512,10,3,3.59301,1.17435,0.102455,18.7743,20.0511
pb-new-Netflix-10,10,10,1,5,256,128,10,3,3.76738,0.378865,0.0672467,11.6917,12.1378
pb-new-Netflix-10,50,10,1,1,256,1024,10,3,3.60332,2.19113,0.114321,25.2989,27.6044
pb-new-Netflix-10,10,10,1,10,256,64,10,3,3.59248,0.279648,0.052409,11.5266,11.8587
pb-new-Netflix-10,5,10,1,1,256,1024,10,3,3.64524,2.23883,0.113552,12.0024,14.3548
pb-new-Netflix-10,5,10,1,5,256,2048,10,3,3.59174,4.21841,0.199043,10.4198,14.8373
pb-new-Netflix-10,50,10,1,5,256,4096,10,3,3.58283,10.3996,0.366439,22.7066,33.4726
pb-new-Netflix-10,5,10,1,3,256,2048,10,3,3.59406,4.15587,0.199731,9.55748,13.9131
pb-new-Netflix-10,50,10,1,1,256,256,10,3,3.602,0.650919,0.0771563,28.729,29.457
pb-new-Netflix-10,5,10,1,10,256,512,10,3,3.64525,1.13733,0.0963469,9.90581,11.1395
pb-new-Netflix-10,5,10,1,5,256,64,10,3,3.58019,0.302566,0.0354923,10.2646,10.6026
pb-new-Netflix-10,10,10,1,5,256,2048,10,3,3.59537,4.15938,0.196401,12.6769,17.0326
pb-new-Netflix-10,1,10,1,10,256,128,10,3,3.68543,0.401058,0.0619234,6.26954,6.73252
pb-new-Netflix-10,5,10,1,3,256,512,10,3,3.62584,1.1544,0.116794,9.31082,10.582
pb-new-Netflix-10,5,10,1,10,256,4096,10,3,3.58081,8.72378,0.362049,21.5026,30.5884
pb-new-Netflix-10,50,10,1,1,256,64,10,3,3.59387,0.239778,0.0376286,30.3101,30.5875
pb-new-Netflix-10,5,10,1,10,256,64,10,3,3.60304,0.233767,0.0352492,9.77236,10.0414
pb-new-Netflix-10,10,10,1,5,256,512,10,3,3.5839,1.14976,0.0854696,10.4086,11.6438
pb-new-Netflix-10,50,10,1,1,256,128,10,3,3.62764,0.391983,0.0585337,29.6885,30.139
pb-new-Netflix-10,50,10,1,10,256,512,10,3,3.72329,1.18458,0.112928,19.8118,21.1093
pb-new-Netflix-10,1,10,1,5,256,512,10,3,3.60073,1.1751,0.106005,6.16988,7.45099
pb-new-Netflix-10,1,10,1,10,256,1024,10,3,3.59029,2.19785,0.11612,8.04476,10.3587
pb-new-Netflix-10,10,10,1,3,256,512,10,3,3.5939,1.16392,0.103359,10.9587,12.226
pb-new-Netflix-10,50,10,1,1,256,2048,10,3,3.67112,4.17385,0.194731,22.4255,26.7941
pb-new-Netflix-10,50,10,1,5,256,1024,10,3,3.58101,2.20083,0.117947,19.7922,22.111
pb-new-Netflix-10,10,10,1,10,256,512,10,3,3.62248,1.20079,0.110939,11.392,12.7038
pb-new-Netflix-10,10,10,1,1,256,1024,10,3,3.58145,2.307,0.126372,14.0286,16.462
pb-new-Netflix-10,1,10,1,1,256,128,10,3,3.59308,0.382731,0.0531702,10.0809,10.5168
pb-new-Netflix-10,5,10,1,3,256,128,10,3,3.61117,0.392444,0.0635565,10.6444,11.1004
pb-new-Netflix-10,5,10,1,1,256,64,10,3,3.58715,0.241363,0.0398827,15.0706,15.3519
pb-new-Netflix-10,10,10,1,10,256,256,10,3,3.62126,0.651814,0.0656825,10.9761,11.6936
pb-new-Netflix-10,10,10,1,1,256,2048,10,3,3.588,4.24636,0.198286,13.0828,17.5274
pb-new-Netflix-10,10,10,1,5,256,1024,10,3,3.61514,2.20451,0.114946,10.9031,13.2226
pb-new-Netflix-10,5,10,1,1,256,256,10,3,3.58841,0.628309,0.0653609,13.9418,14.6354
pb-new-Netflix-10,50,10,1,3,256,2048,10,3,3.59185,4.21734,0.198997,18.7204,23.1367
pb-new-Netflix-10,10,10,1,1,256,512,10,3,3.58611,1.12583,0.109486,15.497,16.7324
pb-new-Netflix-10,50,10,1,3,256,512,10,3,3.72062,1.13979,0.0848098,20.0335,21.2581
pb-new-Netflix-10,1,10,1,5,256,256,10,3,3.60032,0.622575,0.0741356,5.86988,6.56659
pb-new-Netflix-10,5,10,1,5,256,128,10,3,3.59238,0.405039,0.058413,9.43317,9.89663
pb-new-Netflix-10,50,10,1,3,256,64,10,3,3.59853,0.272521,0.0545589,23.5024,23.8295
pb-new-Netflix-10,10,10,1,5,256,4096,10,3,3.59156,8.02495,0.358997,14.8667,23.2506
pb-new-Netflix-10,50,10,1,10,256,128,10,3,3.59544,0.359466,0.0451914,20.6633,21.068
pb-new-Netflix-10,10,10,1,5,256,64,10,3,3.59364,0.302903,0.0463458,12.335,12.6843
pb-new-Netflix-10,10,10,1,5,256,256,10,3,3.64522,0.621729,0.0735333,10.9804,11.6757
pb-new-Netflix-10,10,10,1,1,256,128,10,3,3.66959,0.382418,0.0517973,17.4904,17.9246
pb-new-Netflix-10,10,10,1,1,256,256,10,3,3.60699,0.634679,0.0801642,16.7647,17.4795
pb-new-Netflix-10,50,10,1,3,256,1024,10,3,3.59696,2.29308,0.121631,18.9802,21.3949
pb-new-Netflix-10,10,10,1,3,256,64,10,3,3.62492,0.209429,0.0346409,13.6241,13.8681
pb-new-Netflix-10,1,10,1,10,256,2048,10,3,3.6311,4.34665,0.202321,11.7403,16.2893
pb-new-Netflix-10,1,10,1,10,256,64,10,3,3.60482,0.286122,0.0521422,6.56749,6.90576
pb-new-Netflix-25,1,25,1,5,256,2048,10,3,8.78243,5.12583,0.227565,38.52,43.8734
pb-new-Netflix-25,10,25,1,1,256,256,10,3,9.0851,0.762189,0.075064,50.0073,50.8446
pb-new-Netflix-25,1,25,1,3,256,128,10,3,8.66856,0.534427,0.0864377,34.129,34.7498
pb-new-Netflix-25,50,25,1,3,256,2048,10,3,8.64197,5.09599,0.223054,56.7425,62.0616
pb-new-Netflix-25,5,25,1,5,256,4096,10,3,8.60794,12.133,0.410513,47.5518,60.0953
pb-new-Netflix-25,5,25,1,1,256,1024,10,3,8.74996,2.65182,0.132267,44.8862,47.6703
pb-new-Netflix-25,10,25,1,10,256,2048,10,3,8.73796,5.1885,0.22609,52.3381,57.7527
pb-new-Netflix-25,1,25,1,3,256,256,10,3,8.6145,0.706622,0.0658218,33.0859,33.8584
pb-new-Netflix-25,10,25,1,10,256,64,10,3,10.9263,0.358609,0.0622164,42.5882,43.0091
pb-new-Netflix-25,10,25,1,5,256,128,10,3,8.66117,0.502855,0.0730923,40.9664,41.5424
pb-new-Netflix-25,5,25,1,5,256,1024,10,3,8.63554,2.69223,0.142545,36.958,39.7928
pb-new-Netflix-25,50,25,1,1,256,512,10,3,8.66537,1.39873,0.090773,64.762,66.2515
pb-new-Netflix-25,50,25,1,10,256,512,10,3,8.7509,1.40122,0.102408,63.4496,64.9533
pb-new-Netflix-25,1,25,1,10,256,1024,10,3,8.81474,2.71073,0.140055,38.7394,41.5902
pb-new-Netflix-25,10,25,1,3,256,512,10,3,8.66243,1.44829,0.0896935,42.5001,44.0381
pb-new-Netflix-25,5,25,1,10,256,128,10,3,8.64716,0.455562,0.0797866,38.5115,39.0469
pb-new-Netflix-25,50,25,1,3,256,256,10,3,8.61138,0.718402,0.0934694,58.609,59.4208
pb-new-Netflix-25,10,25,1,10,256,256,10,3,8.61966,0.753304,0.0842809,43.0497,43.8873
pb-new-Netflix-25,10,25,1,3,256,2048,10,3,8.69164,5.1652,0.219936,44.7841,50.1692
pb-new-Netflix-25,1,25,1,5,256,256,10,3,8.63879,0.796171,0.0903566,31.4629,32.3494
pb-new-Netflix-25,5,25,1,1,256,256,10,3,8.62429,0.780257,0.0922965,45.2872,46.1598
pb-new-Netflix-25,10,25,1,1,256,64,10,3,8.62728,0.332277,0.0650715,48.7188,49.1162
pb-new-Netflix-25,5,25,1,3,256,2048,10,3,8.6813,5.22953,0.229046,38.8373,44.2959
pb-new-Netflix-25,10,25,1,5,256,256,10,3,8.60446,0.760175,0.076061,41.9481,42.7843
pb-new-Netflix-25,5,25,1,3,256,256,10,3,8.62933,0.854482,0.0928118,40.1232,41.0705
pb-new-Netflix-25,10,25,1,3,256,1024,10,3,8.68864,2.72725,0.147731,44.4235,47.2985
pb-new-Netflix-25,50,25,1,1,256,256,10,3,8.93442,0.721048,0.075896,65.7914,66.5884
pb-new-Netflix-25,10,25,1,1,256,4096,10,3,8.77738,10.8819,0.400443,50.4158,61.6981
pb-new-Netflix-25,10,25,1,5,256,2048,10,3,8.70683,5.14198,0.223507,47.5513,52.9168
pb-new-Netflix-25,1,25,1,10,256,4096,10,3,8.86387,11.8734,0.410776,50.5971,62.8812
pb-new-Netflix-25,1,25,1,10,256,512,10,3,8.62718,1.43688,0.0983233,35.3947,36.9299
pb-new-Netflix-25,50,25,1,3,256,128,10,3,8.70208,0.482949,0.0834118,59.5717,60.138
pb-new-Netflix-25,50,25,1,5,256,64,10,3,8.80089,0.338454,0.0586593,58.9402,59.3373
pb-new-Netflix-25,50,25,1,5,256,512,10,3,8.7524,1.40464,0.0977788,60.2044,61.7068
pb-new-Netflix-25,5,25,1,10,256,256,10,3,8.66955,0.781711,0.097725,38.0268,38.9063
pb-new-Netflix-25,10,25,1,5,256,64,10,3,8.65906,0.330483,0.0666204,41.5932,41.9903
pb-new-Netflix-25,50,25,1,1,256,128,10,3,8.65921,0.401843,0.0570028,65.3658,65.8247
pb-new-Netflix-25,1,25,1,1,256,1024,10,3,8.6551,2.69034,0.141603,37.4318,40.2638
pb-new-Netflix-25,10,25,1,10,256,1024,10,3,8.67198,2.65383,0.138387,46.4891,49.2813
pb-new-Netflix-25,5,25,1,3,256,4096,10,3,8.65704,10.7837,0.406208,45.7727,56.9627
pb-new-Netflix-25,10,25,1,1,256,512,10,3,8.64267,1.37407,0.101977,51.2493,52.7253
pb-new-Netflix-25,50,25,1,5,256,128,10,3,8.85188,0.489425,0.0805353,58.638,59.208
pb-new-Netflix-25,50,25,1,3,256,512,10,3,8.82862,1.49684,0.0920347,57.054,58.6429
pb-new-Netflix-25,5,25,1,10,256,2048,10,3,8.82522,5.1338,0.221368,46.8787,52.2339
pb-new-Netflix-25,1,25,1,1,256,4096,10,3,8.65385,11.0755,0.405612,37.6026,49.0837
pb-new-Netflix-25,5,25,1,1,256,128,10,3,8.64936,0.495251,0.0750785,45.8005,46.3708
pb-new-Netflix-25,50,25,1,5,256,1024,10,3,8.68499,2.66602,0.134523,61.4688,64.2693
pb-new-Netflix-25,1,25,1,1,256,512,10,3,8.59893,1.40291,0.090871,38.3885,39.8823
pb-new-Netflix-25,50,25,1,10,256,128,10,3,8.85296,0.490426,0.0792226,58.8941,59.4637
pb-new-Netflix-25,50,25,1,3,256,4096,10,3,8.65167,10.3075,0.402723,68.8247,79.5348
